sample_id,host_family,core,field,available,record_type,available_records,available_fraction,stage,qualified_samples
HU16_CE010_T050,YAG,True,Thickness,True,sample_field,,,,
HU16_CE010_T070,YAG,True,Thickness,True,sample_field,,,,
HU16_CE010_T100,YAG,True,Thickness,True,sample_field,,,,
SHA19_GD00,YAG,True,Thickness,True,sample_field,,,,
LI21_CE020_A000,YAG,True,Thickness,True,sample_field,,,,
LI21_CE040_A000,YAG,True,Thickness,True,sample_field,,,,
LI21_CE060_A000,YAG,True,Thickness,True,sample_field,,,,
LI21_CE080_A000,YAG,True,Thickness,True,sample_field,,,,
SIN17_X0015,YAG,True,Thickness,True,sample_field,,,,
SIN17_X0030,YAG,True,Thickness,True,sample_field,,,,
SIN17_X0050,YAG,True,Thickness,True,sample_field,,,,
SIN17_X0100,YAG,True,Thickness,True,sample_field,,,,
HU15_GD00,YAG,True,Thickness,True,sample_field,,,,
LI16_YAG_CE003,YAG,True,Thickness,True,sample_field,,,,
BARTA21_YAG,YAG,True,Thickness,False,sample_field,,,,
HUA19_YAGG_X100,YAGG,True,Thickness,True,sample_field,,,,
HUA19_YAGG_X200,YAGG,True,Thickness,True,sample_field,,,,
HUA19_YAGG_X300,YAGG,True,Thickness,True,sample_field,,,,
HUA19_YAGG_X400,YAGG,True,Thickness,True,sample_field,,,,
MOR16_YAGG,YAGG,True,Thickness,True,sample_field,,,,
BARTA21_YAGG_GA1,YAGG,True,Thickness,False,sample_field,,,,
BARTA21_YAGG_GA2,YAGG,True,Thickness,False,sample_field,,,,
DU18_YAMSG_X00,YAMSG,True,Thickness,True,sample_field,,,,
DU18_YAMSG_X05,YAMSG,True,Thickness,True,sample_field,,,,
UED11_YSGG_AS,YSGG,True,Thickness,False,sample_field,,,,
UED11_YSGG_O2,YSGG,True,Thickness,False,sample_field,,,,
LIU19_GDYAG_GD40,"(Y,Gd)AG",False,Thickness,True,sample_field,,,,
LIU19_GDYAG_GD50,"(Y,Gd)AG",False,Thickness,True,sample_field,,,,
LIU19_ACS_GAGG_T04,GAGG,False,Thickness,True,sample_field,,,,
LIU19_ACS_GAGG_T06,GAGG,False,Thickness,True,sample_field,,,,
LIU19_ACS_GAGG_T10,GAGG,False,Thickness,True,sample_field,,,,
CHE17_GA09,GAGG,False,Thickness,True,sample_field,,,,
HOS19_M2_1550,GGAG,False,Thickness,True,sample_field,,,,
HOS19_M2_1600,GGAG,False,Thickness,True,sample_field,,,,
HOS19_M2_1615,GGAG,False,Thickness,True,sample_field,,,,
HOS19_M2_1625,GGAG,False,Thickness,True,sample_field,,,,
HOS19_M4_1600,GGAG,False,Thickness,True,sample_field,,,,
HOS19_N2_1550,GGAG,False,Thickness,True,sample_field,,,,
HOS19_N2_1600,GGAG,False,Thickness,True,sample_field,,,,
HOS19_N2_1615,GGAG,False,Thickness,True,sample_field,,,,
HOS19_N2_1625,GGAG,False,Thickness,True,sample_field,,,,
HIR17_GYAG_CE035,GYAG,False,Thickness,True,sample_field,,,,
HIR17_GYAG_CE050,GYAG,False,Thickness,True,sample_field,,,,
HIR17_GYAG_CE065,GYAG,False,Thickness,True,sample_field,,,,
MA21_GYSC20_CE04,Gd-Y-ScAG,False,Thickness,True,sample_field,,,,
MA21_GSC20_CE04,Gd-Y-ScAG,False,Thickness,True,sample_field,,,,
MA21_GSC30_CE04,Gd-Y-ScAG,False,Thickness,True,sample_field,,,,
SUN20_LMAS_CE08,LMAS,False,Thickness,True,sample_field,,,,
SUN20_LMAS_CE02,LMAS,False,Thickness,True,sample_field,,,,
SUN20_LMAS_CE04,LMAS,False,Thickness,True,sample_field,,,,
SUN20_LMAS_CE06,LMAS,False,Thickness,True,sample_field,,,,
SUN20_LMAS_CE10,LMAS,False,Thickness,True,sample_field,,,,
SUN20_LMAS_CE12,LMAS,False,Thickness,True,sample_field,,,,
LIU14_LUAG,Lu3Al5O12,False,Thickness,True,sample_field,,,,
XU14_CE03,Lu3Al5O12,False,Thickness,True,sample_field,,,,
XU14_CE05,Lu3Al5O12,False,Thickness,True,sample_field,,,,
XU14_CE08,Lu3Al5O12,False,Thickness,True,sample_field,,,,
XU14_CE10,Lu3Al5O12,False,Thickness,True,sample_field,,,,
XU13_AS,Lu3Al5O12,False,Thickness,True,sample_field,,,,
XU13_ANN,Lu3Al5O12,False,Thickness,True,sample_field,,,,
XU17_PRISTINE,LuAG,False,Thickness,True,sample_field,,,,
XU17_LIF035,LuAG,False,Thickness,True,sample_field,,,,
ZHO22_SC_X150,LuAG solid solution,False,Thickness,True,sample_field,,,,
ZHO22_SC_X200,LuAG solid solution,False,Thickness,True,sample_field,,,,
LING24_LUGDAG_CE005_GD15,LuGdAG,False,Thickness,True,sample_field,,,,
LING24_LUGDAG_CE005_GD12,LuGdAG,False,Thickness,True,sample_field,,,,
MA20_SCLU30Y00,LuYSAG,False,Thickness,True,sample_field,,,,
MA20_SCLU25Y05,LuYSAG,False,Thickness,True,sample_field,,,,
MA20_SCLU20Y10,LuYSAG,False,Thickness,True,sample_field,,,,
NIS09_T0632,Y3Al5O12,False,Thickness,True,sample_field,,,,
NIS11_T01,Y3Al5O12,False,Thickness,True,sample_field,,,,
NIS11_T03,Y3Al5O12,False,Thickness,True,sample_field,,,,
LIU15_T02,Y3Al5O12,False,Thickness,True,sample_field,,,,
LIU15_T03,Y3Al5O12,False,Thickness,True,sample_field,,,,
LIU15_T05,Y3Al5O12,False,Thickness,True,sample_field,,,,
LIU15_T08,Y3Al5O12,False,Thickness,True,sample_field,,,,
LIU15_T15,Y3Al5O12,False,Thickness,True,sample_field,,,,
YAO19_CE01,Y3Al5O12,False,Thickness,True,sample_field,,,,
YAO19_CE05,Y3Al5O12,False,Thickness,True,sample_field,,,,
YAO19_CE10,Y3Al5O12,False,Thickness,True,sample_field,,,,
YAO19_CE20,Y3Al5O12,False,Thickness,True,sample_field,,,,
ZHU21_PRE1650,Y3Al5O12,False,Thickness,True,sample_field,,,,
ZHU21_PRE1700,Y3Al5O12,False,Thickness,True,sample_field,,,,
ZHU21_PRE1750,Y3Al5O12,False,Thickness,True,sample_field,,,,
SUN21_TUBE,Y3Al5O12,False,Thickness,True,sample_field,,,,
SUN19_CE005_S1,Y3Al5O12,False,Thickness,False,sample_field,,,,
SUN19_CE005_S2,Y3Al5O12,False,Thickness,False,sample_field,,,,
SUN19_CE005_S3,Y3Al5O12,False,Thickness,False,sample_field,,,,
SUN19_CE005_S4,Y3Al5O12,False,Thickness,False,sample_field,,,,
SUN19_CE005_S5,Y3Al5O12,False,Thickness,False,sample_field,,,,
SUN19_CE020_S1,Y3Al5O12,False,Thickness,False,sample_field,,,,
SUN19_CE020_S2,Y3Al5O12,False,Thickness,False,sample_field,,,,
SUN19_CE020_S3,Y3Al5O12,False,Thickness,False,sample_field,,,,
SUN19_CE020_S4,Y3Al5O12,False,Thickness,False,sample_field,,,,
SUN19_CE020_S5,Y3Al5O12,False,Thickness,False,sample_field,,,,
HUA23_LUYAG_X000,YAG,False,Thickness,True,sample_field,,,,
SIN17_X0015_2,YAG,False,Thickness,True,sample_field,,,,
SIN17_X0030_2,YAG,False,Thickness,True,sample_field,,,,
SIN17_X0050_2,YAG,False,Thickness,True,sample_field,,,,
SIN17_X0100_2,YAG,False,Thickness,True,sample_field,,,,
SIN17_X0150,YAG,False,Thickness,True,sample_field,,,,
SIN17_X0150_2,YAG,False,Thickness,True,sample_field,,,,
SIN17_X0200,YAG,False,Thickness,True,sample_field,,,,
SIN17_X0200_2,YAG,False,Thickness,True,sample_field,,,,
LI21_CE020_A900,YAG,False,Thickness,True,sample_field,,,,
LI21_CE020_A1000,YAG,False,Thickness,True,sample_field,,,,
LI21_CE020_A1100,YAG,False,Thickness,True,sample_field,,,,
LI21_CE020_A1200,YAG,False,Thickness,True,sample_field,,,,
LI21_CE020_A1300,YAG,False,Thickness,True,sample_field,,,,
LI21_CE020_A1400,YAG,False,Thickness,True,sample_field,,,,
LI21_CE040_A900,YAG,False,Thickness,True,sample_field,,,,
LI21_CE040_A1000,YAG,False,Thickness,True,sample_field,,,,
LI21_CE040_A1100,YAG,False,Thickness,True,sample_field,,,,
LI21_CE040_A1200,YAG,False,Thickness,True,sample_field,,,,
LI21_CE040_A1300,YAG,False,Thickness,True,sample_field,,,,
